ID,Track ID,song_title,artist,speechiness,key,acousticness,loudness,mode,energy,danceability,liveness,time_signature,tempo,language,weather,time_of_day
129,23pzS88Lco1xj9Mdyx92gu,Gandu Endare Gandu,S. P. Balasubrahmanyam,0.0091,1.0,0.694,-2.355,1.0,0.939,0.45,0.515,4.0,114.967,Kannada,Clear,Evening
130,2It6gMX097PjMhxNAyD2Wf,Moogana Kaadidarenu,Dr. Rajkumar,0.054,1.0,0.73,-11.188,0.0,0.014,0.33,0.3,4.0,130.016,Kannada,Rainy,Morning
131,1RXeXPzf5eTUA4y7Q4gOHI,Maanava Naaguveya,Dr. Rajkumar,0.07,9.0,0.8,-10.968,1.0,0.494,0.33,0.197,4.0,136.016,Kannada,Clear,Night
132,4dv8HVcQcD8EMwcWmZ2R0g,Kempu Thotadalli,S. P. Balasubrahmanyam|B.R.Chaya|Vani Jairam,0.0488,0.0,0.09,-12.218,0.0,0.343,0.03,0.2,4.0,141.932,Kannada,Foggy,Night
133,6vGiieHzsxT4aviziN7XmI,Tungaa Teera Vihari,Kasturi Shankar,0.0967,11.0,0.115,-11.612,0.0,0.112,0.04,0.313,4.0,110.07,Kannada,Foggy,Night
134,5cRkJvZfWGi5PBxqT1UKZo,Yenyeno Aasae,Vani Jairam|Dr. Rajkumar,0.08,11.0,0.53,-2.502,1.0,0.402,0.51,0.4,4.0,139.989,Kannada,Clear,Night
135,46C9llYPkrJuRH7GpQAE7k,Bedaginarasi Baare,S. P. Balasubrahmanyam|S. Janaki,0.047,0.0,0.078,-6.511,1.0,0.033,0.26,0.797,4.0,154.022,Kannada,Foggy,Night
136,46P6WqnMAyeHCunoGFVVaj,Raja Muddu Raja,S. Janaki|P.B. Sreenivas,0.081,10.0,0.039,-13.29,0.0,0.47,0.9,0.446,4.0,127.942,Kannada,Clear,Night
137,090dh3BrQ484oC8wWbD825,Ninna Neenu Maretharenu,S. P. Balasubrahmanyam,0.06,2.0,0.57,-12.563,1.0,0.124,0.78,0.5,4.0,199.95,Kannada,Clear,Night
138,0rOUn0EvUS5g2dV1Yif6sd,O Geleya,L.R. Eswari,0.034,1.0,0.57,-5.983,1.0,0.965,0.03,0.7,4.0,140.015,Kannada,Stormy,Night
139,3HW5l6lxiTJfXFyGNayGT5,Aase Heluvaase,S. Janaki|Dr. Rajkumar|P. Susheela,0.075,8.0,0.922,-8.926,1.0,0.096,0.22,0.526,4.0,124.977,Kannada,Rainy,Morning
140,6IlcgjTjamX2MbjD1CWfvt,Snehada Kadalalli,S. P. Balasubrahmanyam,0.0554,9.0,0.16,-9.179,0.0,0.725,0.14,0.3,4.0,159.984,Kannada,Cloudy,Night
141,7xzE5lHeHjDNYnTYTGwCHL,Nee Modalu Modalu,S. P. Balasubrahmanyam|Bangalore Latha,0.001,2.0,0.018,-13.074,1.0,0.162,0.11,0.473,4.0,115.007,Kannada,Foggy,Night
142,08M1II5gn1sTSQcHushLMH,Iva Yaava Seeme Gandu,S. P. Balasubrahmanyam|Vani Jairam,0.0294,11.0,0.33,-9.144,1.0,0.429,0.03,0.3,4.0,120.083,Kannada,Clear,Night
143,3jIKyO2i4MB5tK1U8pyXgA,If You Come Today,Dr. Rajkumar,0.0225,5.0,0.664,-4.91,0.0,0.659,0.46,0.701,4.0,156.025,Kannada,Clear,Evening
144,7nOYkWxN4UMsifcEda3SfW,Kalletigintha Ninna,S. Janaki|Dr. Rajkumar,0.02,0.0,0.76,-6.215,0.0,0.05,0.45,0.9,4.0,179.618,Kannada,Rainy,Morning
145,7CFhF52lrXZkVWU9YTXZJM,Mutthe Prathama,S. P. Balasubrahmanyam|Vani Jairam,0.08,6.0,0.828,-4.652,0.0,0.094,0.87,0.397,4.0,105.025,Kannada,Rainy,Morning
146,0VeZHIGCT7ZmI5UMkX3MSh,Kangalu Vandane,S. Janaki|S. P. Balasubrahmanyam,0.01,9.0,0.43,-11.215,0.0,0.898,0.99,0.3,4.0,134.99,Kannada,Sunny,Evening
147,2NWmf2ZCITVjDrubNh8CsH,Utthara Dhruvadim,P.B. Sreenivas|P. Susheela,0.059,5.0,0.578,-13.889,0.0,0.868,0.91,0.114,4.0,149.97,Kannada,Sunny,Evening
148,0Qpt8pDWWHdaEnSI51qt9e,O Gelathi,S. P. Balasubrahmanyam|Vani Jairam,0.0658,2.0,0.32,-10.198,1.0,0.878,0.85,0.2,4.0,150.006,Kannada,Sunny,Afternoon
149,5X5SirxAcZacKwbEwIQwlx,Kodagina Kaaveri,P.B. Sreenivas|P. Susheela,0.01,1.0,0.58,-6.23,1.0,0.05,0.26,0.377,4.0,115.024,Kannada,Foggy,Night
150,1Sy9fIWQthpXRvqfww4JwC,Raja Nanna Raja,Shankar Nag|Manjula Gururaj,0.0241,7.0,0.56,-12.965,1.0,0.699,0.52,0.2,4.0,190.018,Kannada,Clear,Evening
151,4eCdZf3a0EpqShkJ2ey54G,Tharikeri Yerimele,S. P. Balasubrahmanyam,0.033,1.0,0.789,-13.322,1.0,0.185,0.47,0.509,4.0,139.999,Kannada,Rainy,Morning
152,0YqvzALConYvbdaA3jJbZx,Belli Modada,P.B. Sreenivas|P. Susheela,0.049,8.0,0.78,-8.5,1.0,0.925,0.36,0.3,4.0,199.84,Kannada,Stormy,Night
153,0RdwRsBe5XFFVvwXxOKiJH,Malenaada Henna,S. Janaki|P.B. Sreenivas,0.0707,11.0,0.147,-4.333,1.0,0.366,0.94,0.742,4.0,104.85,Kannada,Clear,Night
154,6eCwKFPYqp7SizEpUW5H8P,Savira Mathugalethake,S. Janaki|S. P. Balasubrahmanyam,0.099,1.0,0.75,-11.428,1.0,0.181,0.75,0.4,4.0,149.995,Kannada,Rainy,Morning
155,3y2vZFEvRoSVmCPg8hwArZ,Kandha Oh Nanna Kanda,S. P. Balasubrahmanyam,0.055,6.0,0.437,-9.594,0.0,0.879,0.65,0.095,4.0,205.008,Kannada,Sunny,Evening
156,0JRVz986IF1bLohDvYbxMy,Sangeethave,S. P. Balasubrahmanyam,0.0406,10.0,0.35,-11.178,0.0,0.626,0.66,0.2,4.0,116.632,Kannada,Cloudy,Evening
157,73TcfJwhxdxBoUXWVJdxqP,Thata Pata Hanigalu Baaninda,S. P. Balasubrahmanyam|P. Susheela,0.038,4.0,0.097,-11.036,1.0,0.982,0.32,0.774,4.0,127.931,Kannada,Cloudy,Night
158,3asxVi46L8T63gQnAkvaUm,Henne Ninna Kannanota,S. Janaki|K J Yesudas,0.053,5.0,0.81,-3.223,1.0,0.058,0.76,0.5,4.0,148.88,Kannada,Rainy,Morning
159,7c7anvzP2SIUVZmQjkHDg9,Nagu Nagutiruva Mogadali,S. P. Balasubrahmanyam,0.0197,6.0,0.541,-13.81,1.0,0.253,0.07,0.409,4.0,155.95,Kannada,Foggy,Night
160,38ZDirxAI6tobgtxDN5bGg,Doddavarella Jaanaralla,S. P. Balasubrahmanyam,0.0037,5.0,0.62,-9.143,0.0,0.854,0.79,0.2,4.0,150.948,Kannada,Sunny,Evening
161,6SX07y1S3ma6g7Sj28zK15,Naaniruvudu Nimagaagi,Dr. Rajkumar,0.03,1.0,0.34,-9.892,0.0,0.669,0.87,1.0,4.0,126.021,Kannada,Cloudy,Evening
162,5zjk2rftRkp1NcngmxMzsW,Kanna Notadalli,P. Susheela,0.02,1.0,0.376,-7.526,1.0,0.024,0.77,0.34,4.0,146.034,Kannada,Clear,Night
163,1Np4jgRA6oTQVSmiVkdRwv,Olave Jeevana,P.B. Sreenivas|P. Susheela,0.06,9.0,0.98,-13.431,0.0,0.356,0.67,1.0,4.0,150.011,Kannada,Rainy,Morning
164,4B1wGqKqMtDNDBCi8TXOHZ,Modala Baari,S. P. Balasubrahmanyam|Manjula Gururaj,0.0007,1.0,0.274,-3.347,1.0,0.211,0.64,0.575,4.0,150.024,Kannada,Clear,Night
165,2AT2vD19Puig07Pjh5Jkft,Idhu Yaaru Bareda Katheya,Dr. Rajkumar,0.0145,1.0,0.78,-11.701,1.0,0.755,0.35,0.7,4.0,130.97,Kannada,Clear,Night
166,3zBdX8lwrcUCYdbqiLK86n,Kannadathi Nammodathi,P.B. Sreenivas|P. Susheela,0.04,11.0,0.566,-7.944,1.0,0.836,0.08,0.047,4.0,141.045,Kannada,Stormy,Night
167,54SI52QxAhf5OpsKdViznO,Hey Ninagagiye,Dr. Rajkumar,0.0849,9.0,0.31,-5.092,1.0,0.528,0.08,0.3,4.0,125.005,Kannada,Cloudy,Night
168,0oflogZoKRdVOmz06TxTRk,Yuga Ugaadi Kaledaro,S. Janaki,0.074,8.0,0.58,-4.585,1.0,0.981,0.1,0.2,4.0,177.815,Kannada,Stormy,Night
169,7mr9Le5U3ba9o1DsRMiFPH,Mundhe Baani Innoo Mundhe Banni,S. P. Balasubrahmanyam,0.045,8.0,0.469,-10.379,0.0,0.558,0.07,0.019,4.0,192.07,Kannada,Cloudy,Night
170,2z5O5lzyoOuQ6AoYQEjkbp,Gangi Ninmele Manasa,S. Janaki|P.B. Sreenivas,0.09,0.0,0.96,-9.523,1.0,0.122,0.32,1.0,4.0,167.026,Kannada,Rainy,Morning
171,1D0Ujxf9gwOOshgZiK8HKp,Raaga Anuraaga,S. Janaki|Dr. Rajkumar,0.0399,1.0,0.74,-10.698,1.0,0.977,0.2,0.2,4.0,169.999,Kannada,Stormy,Night
172,6Aq73ogM4Ek5M3lXNFkPIJ,Sogasaagide,S. P. Balasubrahmanyam|Vani Jairam,0.005,1.0,0.02,-8.513,1.0,0.897,0.98,0.6,4.0,140.008,Kannada,Sunny,Afternoon
173,50Edo8F4lTw87iss6Advnw,Alle Nillu,S. Janaki|P.B. Sreenivas,0.0393,5.0,0.07,-7.366,0.0,0.09,0.88,0.2,4.0,155.042,Kannada,Clear,Night
174,60vywN56JFPcZHNkJmTIVQ,Ninna Ninna Snehaka,Dr. Rajkumar|P. Susheela,0.0286,0.0,0.141,-10.807,1.0,0.523,0.05,0.331,4.0,163.912,Kannada,Cloudy,Night
175,4lW1ZGN3GXkFLoD230pgqc,Naguva Ninna Mogava Chenna,S. P. Balasubrahmanyam|P. Susheela,0.028,8.0,0.227,-11.266,1.0,0.443,0.85,0.543,4.0,141.967,Kannada,Clear,Night
176,2Bo02B4YLZwU6JWhRDqESL,Raja Nanna Raja - Title Music,G. K. Venkatesh,0.0012,7.0,0.929,-3.715,1.0,0.629,0.57,0.355,4.0,160.154,Kannada,Clear,Evening
177,6ONBMiKYAvHJTiCKQWtmBr,Rajadhi Raja,S. Janaki|Dr. Rajkumar,0.05,5.0,0.69,-6.364,1.0,0.652,0.08,1.0,4.0,186.028,Kannada,Clear,Night
178,5axEVTm5UbjKAfR7aJ17Zq,Nee Nadeva Haadiyalli,S. Janaki|P. Susheela,0.06,10.0,0.434,-9.241,1.0,0.23,0.19,0.132,4.0,127.994,Kannada,Foggy,Night
179,0gI8yapKTijnbkGushYLK3,Nannallu Ninnallu,S. Janaki|S. P. Balasubrahmanyam,0.022,9.0,0.57,-13.468,0.0,0.872,0.88,0.2,4.0,157.976,Kannada,Sunny,Evening
180,05y5oxORTWHFQfNfK7DZQ3,Gangeya Kareyali,S. P. Balasubrahmanyam|Vani Jairam,0.0627,1.0,0.778,-6.364,1.0,0.707,0.09,0.738,4.0,159.564,Kannada,Clear,Night
181,77vrvA74NVZbqcGsjL7A5w,Thalli Kattuva Shubhavela,S. P. Balasubrahmanyam,0.09,8.0,0.18,-5.761,1.0,0.639,0.38,0.9,4.0,115.002,Kannada,Cloudy,Night
182,7H2yqtINvvr3ALDfYnjzbN,Maagiya Chaliyalli,S. Janaki|S. P. Balasubrahmanyam,0.0393,1.0,0.875,-5.915,1.0,0.245,0.33,0.369,4.0,146.027,Kannada,Rainy,Morning
183,7p92jgWVdLoQWSFud2FWSb,Shubhashaya Maduveya,S. P. Balasubrahmanyam,0.079,0.0,0.72,-4.154,1.0,0.25,0.1,0.1,4.0,161.674,Kannada,Rainy,Morning
184,3LXn9H6pJcarOmKNEsp6R8,Haalalladaru - Bit,B.R.Chaya,0.0092,1.0,0.135,-3.097,1.0,0.765,0.51,0.545,4.0,191.962,Kannada,Cloudy,Evening
185,7zFHYo5vZkw6yFyDiWTFEg,Ninne Ninnege,S. Janaki|S. P. Balasubrahmanyam,0.066,2.0,0.63,-7.9,1.0,0.336,0.46,0.8,4.0,198.11,Kannada,Rainy,Night
186,6MVCnrG8vgVK2eEkX9NAhn,Jeevana Kaalada,S. P. Balasubrahmanyam,0.099,0.0,0.019,-4.674,1.0,0.044,0.29,0.135,4.0,131.902,Kannada,Foggy,Night
187,2dGeuaUIfd2j1rCtQDwrFx,Kaddu Kaddu Nodu,P.B. Sreenivas,0.05,11.0,0.3,-6.689,0.0,0.541,0.93,0.2,4.0,130.02,Kannada,Cloudy,Evening
188,6E8YzesuWnVFu9KRurggYL,Sole Illa Ninna Haadu (Sad),S. P. Balasubrahmanyam|S. Janaki,0.0103,6.0,0.903,-12.301,1.0,0.133,0.25,0.63,4.0,124.939,Kannada,Rainy,Morning
189,1uSg2KDVwIgGYay8H2dIw4,Ninna Kanda Nanna,S. Janaki|S. P. Balasubrahmanyam,0.0235,7.0,0.47,-12.836,0.0,0.722,0.06,0.9,4.0,126.03,Kannada,Cloudy,Night
190,3X87ZPqmUyqDZTU6H83CEZ,Bisi Bisi Kajjaya,Dr. Rajkumar,0.0343,9.0,0.65,-2.142,1.0,0.058,0.71,0.2,4.0,198.848,Kannada,Rainy,Night
191,3XpAo5iC2DVh4AFM5FrBrj,Ondanondu Kaladhalli,Kavita Krishnamurthy,0.0931,2.0,0.326,-6.764,1.0,0.559,0.99,0.777,4.0,148.956,Kannada,Cloudy,Evening
192,56MzcDfja00lYFXNF4DR6Q,Hoovinda Bareda Katheya,Dr. Rajkumar,0.08,0.0,0.81,-8.988,1.0,0.625,0.22,0.9,4.0,175.929,Kannada,Clear,Night
193,14YkB1Hto7Oug3C4jtHPaU,Olumeya Hoove,P.B. Sreenivas,0.01,1.0,0.17,-4.23,1.0,0.239,0.85,0.073,4.0,120.1,Kannada,Clear,Night
194,2C8yXt0CsqK7snwGRbg1y3,Sweety Nanna,S. Janaki|S. P. Balasubrahmanyam,0.01,2.0,0.71,-9.341,1.0,0.082,0.47,0.6,4.0,143.01,Kannada,Rainy,Morning
195,4aK0EPx7i69vEAWKrB3EWy,Naguvudo Aluvudo,P.B. Sreenivas,0.027,11.0,0.019,-2.345,0.0,0.564,0.01,0.796,4.0,144.018,Kannada,Cloudy,Night
196,2zjS1jJL5MQeGhaecx37M0,Yeno Santhosha,S. Janaki|S. P. Balasubrahmanyam,0.09,1.0,0.94,-8.944,1.0,0.733,0.55,0.1,4.0,160.096,Kannada,Clear,Evening
197,1AD6RS16TeLieRN1VRsGnN,Kallu Kavitheya Haaduvudu,P.B. Sreenivas,0.073,1.0,0.352,-6.071,1.0,0.897,0.92,0.897,4.0,159.128,Kannada,Sunny,Afternoon
198,2hEUXkjyrtS7JOuFYn8Jd0,Nimagirali Naadu,S. P. Balasubrahmanyam,0.0624,5.0,0.46,-9.286,0.0,0.174,0.7,0.8,4.0,139.99,Kannada,Clear,Night
199,6xdqoVVG9xkKUQSApfExWK,Ninna Roopu Edeya,S. Janaki,0.08,7.0,0.236,-4.969,1.0,0.204,0.29,0.8,4.0,194.812,Kannada,Foggy,Night
200,4bBxurRk9EtzuhQJ81H0Mw,Nesara Nodu,Sulochana,0.09,7.0,0.291,-2.277,1.0,0.048,0.84,0.119,4.0,142.942,Kannada,Clear,Night
201,14Vyj7RUQ509aCaJnPJwl0,Hoovondu Beku Ballige,S. Janaki,0.07,1.0,0.89,-8.121,0.0,0.574,0.76,0.8,4.0,200.016,Kannada,Clear,Evening
202,0gwyWyPTzQMzZqsobMRTZE,Huliya Haalina Mevu,S. P. Balasubrahmanyam|K. S. Chithra,0.07,8.0,0.229,-11.387,1.0,0.394,0.97,0.733,4.0,158.656,Kannada,Clear,Night
203,4s6y2NHW5rZ94dvRurHtlY,Taanonda Nenedare Maanava,S. P. Balasubrahmanyam,0.0313,4.0,0.17,-9.625,0.0,0.871,0.88,0.6,4.0,159.956,Kannada,Sunny,Evening
204,7yvwrx1wSqydt0YNcqrKvc,Joke Nannu Balliya Minchu,L.R. Eswari,0.058,1.0,0.251,-7.848,0.0,0.243,0.77,0.323,4.0,144.068,Kannada,Clear,Night
205,0yRIwDUaDwjSMBDhPhapBb,Nee Tanda Kaanike,S. Janaki|P.B. Sreenivas,0.05,1.0,0.83,-12.725,1.0,0.277,0.12,0.1,4.0,127.829,Kannada,Rainy,Morning
206,5kQ9pVlfgCE32NhvChytis,Bhagavantha Kaikotta,P.B. Sreenivas,0.0925,1.0,0.88,-11.217,1.0,0.243,0.89,0.076,4.0,155.466,Kannada,Rainy,Morning
207,6ELvBoGKj6vYb5j0klz75K,Mussanjeli,Manjula Gururaj,0.048,0.0,0.91,-9.817,0.0,0.852,0.48,0.1,4.0,130.826,Kannada,Stormy,Evening
208,7zotLDpKl1jY3dKr2fJNQ0,Idu Maayabajaaru,S. P. Balasubrahmanyam|K. S. Chithra,0.041,1.0,0.885,-2.375,1.0,0.788,0.16,0.878,4.0,154.978,Kannada,Clear,Night
209,6hjFdZcyH6gZ5wNptZ3noF,Nidireyu Sadaa Eko Doora,P.B. Sreenivas|P. Susheela|S. P. Balasubrahmanyam,0.042,1.0,0.86,-10.157,0.0,0.778,0.23,0.185,4.0,140.061,Kannada,Clear,Night
210,0CRDDoQkdGf9AfBNGzlOSy,Nille Gowramma,S. P. Balasubrahmanyam|K J Yesudas,0.09,11.0,0.06,-2.331,0.0,0.376,0.73,1.0,4.0,138.092,Kannada,Clear,Night
211,5O41lTeASwCACr2xYPxXGu,Bangaradha Bombeye,S. Janaki|S. P. Balasubrahmanyam,0.09,11.0,0.543,-10.089,0.0,0.354,0.99,0.926,4.0,176.05,Kannada,Clear,Night
212,7x6FGSqsh9Tg8eeyotB8pL,Saagali Guri Serali,S. P. Balasubrahmanyam,0.026,11.0,0.56,-7.97,1.0,0.068,0.07,0.7,4.0,155.111,Kannada,Foggy,Night
213,1m5UZKs7fVtOfGqH9lE1sA,Jaadisi Odi,S. P. Balasubrahmanyam,0.08,0.0,0.511,-13.574,0.0,0.465,0.31,0.442,4.0,150.015,Kannada,Clear,Night
214,0LFjdRP36RV2dJDMgc7CCh,Sri Krishna Bandanu,S. P. Balasubrahmanyam,0.07,4.0,0.72,-7.884,0.0,0.7,0.62,0.1,4.0,135.982,Kannada,Clear,Evening
215,7f3wCbq7SH8jm42dCqwudb,Ellidde Illeethanka,S. P. Balasubrahmanyam,0.05,8.0,0.89,-4.133,0.0,0.883,0.93,0.761,4.0,174.946,Kannada,Sunny,Evening
216,4q2dE2NOKL3vZoPiJCJROO,Beladingalondu Hennaagi Bandanthe,S. P. Balasubrahmanyam,0.0853,1.0,0.04,-7.177,1.0,0.812,0.06,0.0,4.0,165.863,Kannada,Cloudy,Night
217,5e2JOu1mKAOPiCALeyswCc,Ammamma,S. Janaki,0.0458,1.0,0.946,-10.523,1.0,0.4,0.79,0.649,4.0,150.076,Kannada,Clear,Night
218,7CpuygujeIz0BD5ISxqDBx,Gange Baare Tunge Baare,S. P. Balasubrahmanyam|S. Janaki,0.0048,4.0,0.36,-2.467,1.0,0.098,0.61,0.2,4.0,119.978,Kannada,Clear,Night
219,6t4zWLAEGN7B0g2FTfUK5C,Bhoolokavella,S. P. Balasubrahmanyam,0.063,1.0,0.843,-4.417,1.0,0.366,0.23,0.309,4.0,141.981,Kannada,Rainy,Morning
220,4AV2Clreacg1FjKwFjNegD,Ee Binka Bidu,S. Janaki|S. P. Balasubrahmanyam,0.051,3.0,0.28,-7.845,1.0,0.124,0.75,0.6,4.0,180.291,Kannada,Clear,Night
221,092MVZW1szxWd20MfeMXJX,Hari Sarvotthama,Bellur Sisters,0.1,10.0,0.7,-13.517,0.0,0.996,0.43,0.758,4.0,186.064,Kannada,Stormy,Evening
222,4CtWRKnmCL4gFNsENdqwCj,Kodaginolu Bedaginolu,S. P. Balasubrahmanyam,0.09,6.0,0.774,-13.508,1.0,0.341,0.25,0.241,4.0,145.985,Kannada,Rainy,Morning
223,7judSVq0Dc1Bswb9cGTRmT,Nalla Ennale Ninna,S. Janaki,0.0503,6.0,0.25,-10.97,0.0,0.92,0.38,0.7,4.0,126.923,Kannada,Cloudy,Night
224,428x42qRUFZJijdwwuqGbc,Kousalya Supraja Rama - Psusheela,P. Susheela,0.021,1.0,0.82,-8.016,1.0,0.343,0.54,1.0,4.0,162.045,Kannada,Rainy,Morning
225,2sTKwAJWn8i7sHfZSs1DYc,Kannu Reppe,S. Janaki|P.B. Sreenivas,0.073,10.0,0.552,-11.904,0.0,0.115,0.35,0.631,4.0,118.095,Kannada,Foggy,Night
226,59q7yInVJTN6D22TTBGxjb,Kannu Kannu,S. Janaki|S. P. Balasubrahmanyam,0.0382,1.0,0.88,-9.72,0.0,0.738,0.93,0.107,4.0,140.037,Kannada,Sunny,Evening
227,5NR0YXzqZAxqL9KrZ3RTep,Olavemba Ondu,K J Yesudas|Vani Jairam,0.0143,10.0,0.52,-4.417,0.0,0.745,0.67,0.8,4.0,139.999,Kannada,Sunny,Evening
228,1xtiBha6dl6Dz96J8DQ7PV,Godholi Haruva,P.B. Sreenivas|P. Susheela,0.0467,5.0,0.326,-10.106,0.0,0.115,0.18,0.043,4.0,202.08,Kannada,Foggy,Night
229,3lNvfY8vi0O3oftQbyJ6at,Sooryana Kaantige,Dr. Rajkumar|Kasturi Shankar,0.0185,1.0,0.089,-13.252,1.0,0.849,0.78,0.488,4.0,172.076,Kannada,Sunny,Afternoon
230,6PKzYMlBn2ZZFWjQzy0ku9,Aha Mogavu Entha Cheluvu,P.B. Sreenivas,0.075,8.0,0.78,-11.645,0.0,0.842,0.16,0.0,4.0,136.086,Kannada,Stormy,Night
231,37XxuAuROMK3WWcV0Yztsl,Cheluvada Muddaada,P.B. Sreenivas|P. Susheela,0.0,11.0,0.983,-4.87,1.0,0.651,0.98,0.137,4.0,175.998,Kannada,Clear,Evening
232,5v6wZYssJ4tZQMopLoZdW0,Premada Haadige,S. Janaki|S. P. Balasubrahmanyam,0.06,8.0,0.35,-12.354,1.0,0.197,0.63,0.4,4.0,200.054,Kannada,Clear,Night
233,0NzGYdICkUhBZHdTBD3Z42,Nagutha Haadale Alutha Haadale,P.B. Sreenivas,0.017,1.0,0.2,-3.928,1.0,0.995,0.34,0.3,4.0,114.977,Kannada,Cloudy,Night
234,71geV6HbvgGZZ3Hruf6vcv,Ninagaagi Ododi Bande,Dr. Rajkumar,0.1,10.0,0.361,-6.217,0.0,0.636,0.97,0.66,4.0,190.014,Kannada,Cloudy,Evening
235,0LIyf2qqrylBSjw0lANbNF,Ramana Bhanta,Mano|Manjula Gururaj,0.058,9.0,0.488,-9.328,0.0,0.697,0.35,0.764,4.0,151.358,Kannada,Cloudy,Night
236,2zVLCMvybMnRQyfalbalJR,Baara Olidhu Baara,P. Susheela,0.05,6.0,0.02,-11.415,0.0,0.108,0.4,0.5,4.0,142.03,Kannada,Foggy,Night
237,3pSumU2Whkzdy7dvX6VFvy,Kannugale Kamalagalu,S. Janaki|P.B. Sreenivas,0.0267,4.0,0.916,-4.556,0.0,0.718,0.88,0.062,4.0,195.99,Kannada,Sunny,Evening
238,7sKijB39RhyvPrRLJ4ebih,Nodu Baa Nodu Baa Nammoora,S. Janaki,0.075,0.0,0.94,-2.313,1.0,0.937,0.88,0.3,4.0,126.998,Kannada,Sunny,Afternoon
239,3loaY9XXgzEPbHoN0WG9v3,Alli Illi Hudukutha,P. Susheela|S. P. Balasubrahmanyam,0.0608,2.0,0.519,-12.403,1.0,0.824,0.26,0.028,4.0,204.012,Kannada,Stormy,Night
240,6T1bHEbDHS1OvA69LjsrI4,Naa Haadalu,Jagadesh|Venu,0.05,8.0,0.7,-6.695,1.0,0.377,0.57,0.7,4.0,113.979,Kannada,Rainy,Night
241,6271r2NX6z6JJh7fUMsRsw,Aakashave Beelali Mele,P.B. Sreenivas,0.043,7.0,0.066,-8.106,0.0,0.24,0.81,0.55,4.0,163.033,Kannada,Clear,Night
242,1vf91RUu6QF7Yh8LC6y6qU,Madhumaasa Chandrama,S. Janaki|Vani Jairam,0.0611,3.0,0.94,-7.147,0.0,0.876,0.99,0.0,4.0,154.327,Kannada,Sunny,Evening
243,3GQ8pCIHauxEBIDoODmuOe,Unte Unte,S. P. Balasubrahmanyam,0.04,1.0,0.407,-8.627,1.0,0.2,0.88,0.867,4.0,179.978,Kannada,Clear,Night
244,05PZ2Bi7PkZ2GVQYiixiFh,Muluga Bayasuve,P.B. Sreenivas,0.025,0.0,0.02,-9.974,0.0,0.126,0.68,0.0,4.0,179.974,Kannada,Clear,Night
245,7hTw43qjF4o8gvXNhe7GyR,Jagodhoddharana Adisidale,Dr. Rajkumar,0.004,6.0,0.92,-3.554,1.0,0.923,0.7,0.7,4.0,207.976,Kannada,Sunny,Afternoon
246,4MfQeMf0xy5Jls4mob0RPN,Ide Jeevana,S. P. Balasubrahmanyam,0.011,2.0,0.435,-10.693,1.0,0.884,0.49,0.844,4.0,129.995,Kannada,Cloudy,Evening
247,1ZV0Ruom0g1PO1t3LLDGGB,Chinna Chinna Beda Chinna,Ramesh|Vani Jairam,0.0,7.0,0.86,-4.022,0.0,0.877,0.79,0.1,4.0,159.989,Kannada,Sunny,Evening
248,4dz8Wld5JYNmMuF3gNUnpz,Thera Yeri Ambaradaage,S. P. Balasubrahmanyam,0.0781,7.0,0.631,-4.74,1.0,0.086,0.6,0.752,4.0,199.984,Kannada,Rainy,Night
249,0RM8jd5ZVi6IosWcrrSCAT,Bere Yenu Beda Endigu,Vani Jairam|Dr. Rajkumar,0.036,2.0,0.68,-3.753,1.0,0.28,0.54,0.6,4.0,188.304,Kannada,Rainy,Night
250,0YWl86RMIzvojSnu6B7BTe,Idu Yaava Janmada,S. Janaki|P.B. Sreenivas,0.0304,1.0,0.577,-3.211,1.0,0.273,0.08,0.632,4.0,150.043,Kannada,Foggy,Night
251,5rHCrk0C5aAri8KRGJDK41,Chinna Nanna Ninna,K J Yesudas,0.0265,1.0,0.816,-11.803,1.0,0.537,0.42,0.032,4.0,197.958,Kannada,Clear,Evening
252,7ozsLaeUVOgbLuK5x3H69y,Dharani Mandala Madhyadolage,Vidyarani|P.B. Sreenivas|B.K. Sumitra,0.09,8.0,0.6,-11.094,0.0,0.073,0.57,0.2,4.0,205.996,Kannada,Clear,Night
253,3nIIupwoVGw7PlSbwQgvZv,Ondhe Naadu,S. Janaki|P.B. Sreenivas,0.04,11.0,0.52,-11.088,0.0,0.056,0.35,0.4,4.0,197.966,Kannada,Foggy,Night
254,6MFO0uQhaRrKpBcpZ7IIB8,Idhe Hudugi,P.B. Sreenivas|L.R. Eswari,0.0372,5.0,0.812,-10.476,1.0,0.413,0.72,0.383,4.0,205.972,Kannada,Clear,Night
255,7KnMwSSx4SYXo4KeCz2bH7,Vasantha Baredanu,Vani Jairam|S. P. Balasubrahmanyam,0.017,5.0,0.81,-8.126,0.0,0.391,0.16,0.7,4.0,176.88,Kannada,Rainy,Morning
256,5Za4Q6FYx8KcVhFfRiBg0i,Ninna Kannugalu,S. P. Balasubrahmanyam|Vani Jairam,0.06,7.0,0.832,-3.891,0.0,0.818,0.31,0.546,4.0,140.531,Kannada,Stormy,Night
257,35GP5BMiAuPgPBQgb6pgVU,Preethisu Sampeeisu,S. Janaki|P.B. Sreenivas,0.05,6.0,0.686,-12.298,0.0,0.847,0.65,0.497,4.0,170.634,Kannada,Sunny,Evening
